x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499,x500
nor,26,5,23,6,5,42,3,26,3,6,5,6,22,13,14,6,2,2,17,23,6,4,8,14,2,3,9,7,3,47,26,6,5,6,2,3,6,5,3,6,5,29,3,6,11,23,26,1,1,16,2,27,27,23,6,6,5,12,19,4,8,3,9,12,4,21,19,2,2,28,49,2,49,6,2,2,6,5,3,23,3,1,4,2,49,26,14,6,5,1,45,2,3,15,4,4,14,4,6,13,2,3,23,6,5,3,1,2,37,5,4,3,11,1,3,1,29,13,17,2,10,21,3,2,28,23,7,21,2,21,2,37,2,13,3,11,3,14,6,5,6,39,4,6,2,13,14,47,7,5,5,1,2,5,14,6,1,39,17,3,47,3,34,49,6,5,3,33,1,4,33,2,13,14,9,4,3,23,22,2,45,3,3,2,3,3,1,7,3,23,34,7,5,7,2,4,6,49,3,13,9,15,1,11,4,3,13,4,7,2,6,5,6,26,6,3,47,44,4,6,5,14,3,39,4,14,34,31,3,29,31,3,29,5,8,3,3,4,6,2,21,12,7,26,6,5,42,15,6,5,6,14,1,4,4,46,28,3,5,3,13,2,29,49,8,14,7,3,4,29,2,4,39,6,5,3,22,6,5,2,5,6,47,6,5,6,26,3,30,6,26,5,1,2,4,6,5,2,3,26,6,5,3,22,3,6,6,42,1,4,6,1,2,13,3,3,7,2,22,13,6,4,2,9,3,17,9,8,3,17,9,9,27,22,3,17,9,35,3,9,17,2,3,3,7,11,7,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,3,7,4,1,4,6,3,4,44,49,3,5,5,2,28,26,6,26,7,5,2,3,3,1,26,2,2,3,2,3,7,1,3,23,6,5,14,3,7,42,4,3,26,3,5,3,5,3,1,5,1,2,2,5,11,3,2,47,6,1,3,23,7,5,2,6,5,2,2,4,6,3,14,3,11,3,1,5,6,5,6,2,4,23,5,6,5,4,23,22,2,2,49,5,5,6,3,3,2,2,3,34,2,5,2,3,3,4,2,6,23,7,47,1,6,5,7,5,14,1,2,13,7,3,2,2,2,39,14,11,1,3,1,14,4,6,1,2,2,2,26,3,2,7,3,2,3,3,14,6,2,3,3,42,26,3,4,3,1,3,1,17,14,2,10,6,3,2,10,39,5,2,26,2,3,6,26,7,14,7,26,6,2,4,44,5,11,2,3,2,4,26,11,3,33,14,49,5,7,7,2,13,7,11,7,6,5,26,2,49,26,2,3,7,4,2,3,1,2,26,49,26,6,5,3,16,1,3,44,49,6,3,30,47,5,46,1,40,2,5,7,5,1,2,3,6,42,2,4,4,16,6,3,3,43,13,4,26,6,2,28,23,4,7,3,7,2,1,6,2,3,6,26,2,2,3,42,6,3,4,6,43,5,7,3,7,11,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,28,3,5,3,6,6,48,3,1,44,11,6,4,7,2,26,6,3,3,1,3,1,2,28,16,6,5,3,7,49,4,7,26,2,6,3,49,5,7,4,2,7,5,3,6,14,6,3,6,2,5,4,6,4,23,6,6,5,2,7,6,6,1,5,49,6,3,7,6,7,14,44,3,3,2,11,3,2,6,3,5,7,4,26,1,2,26,7,14,6,17,2,7,7,4,6,2,49,6,1,3,3,6,36,12,6,3,1,12,14,2,28,4,49,2,7,4,16,47,2,3,3,14,23,7,14,6,2,3,17,2,17,3,1,16,6,14,2,23,7,29,23,7,3,22,4,22,23,6,11,6,1,4,6,47,3,1,45,2,17,23,34,12,3,2,6,1,6,13,1,16,3,7,2,21,33,1,49,6,30,42,11,2,16,6,2,28,26,6,5,6,48,6,4,1,4,22,2,28,5,6,6,5,3,1,45,49,3,3,1,45,49,6,2,49,7,2,4,3,3,21,34,13,26,6,5,1,7,49,6,6,4,6,6,30,45,26,6,5,6,2,2,26,6,3,42,23,1,26,14,2,6,26,7,2,5,6,3,44,42,6,5,6,26,6,26,6,5,4,6,6,2,6,5,6,4,21,3,7,2,2,2,2,11,6,11,3,5,23,6,26,6,48,2,4,2,2,2,33,4,6,3,4,6,11,1,3,7,14,17,2,6,3,1,3,6,26,6,5,6,23,4,6,16,2,22,13,3,13,2,6,6,2,7,5,6,5,6,6,3,49,6,5,6,3,26,2,14,6,7,3,5,4,4,3,1,2,3,16,6,3,14,7,4,6,1,14,4,6,2,6,3,11,7,4,7,2,7,3,6,7,26,6,3,5,2,28,5,6,13,1,17,3,3,6,1,7,1,2,28,26,4,2,23,6,4,26,6,5,2,16,1,3,1,14,3,3,1,22,4,44,2,28,4,1,2,28,6,2,28,5,7,49,7,14,6,2,7,5,6,29,7,5,6,3,49,42,13,2,3,6,3,3,6,5,6,49,26,6,3,7,6,2,3,2,3,3,5,6,5,6,1,26,6,5,1,6,2,3,3,26,7,3,6,49,7,1,22,23,6,5,5,2,1,3,2,3,13,11,7
nor,28,5,15,14,18,49,6,3,29,1,5,6,5,2,39,14,15,2,14,15,6,2,30,5,2,6,3,30,26,1,6,2,2,28,4,26,3,44,4,6,2,26,6,5,2,3,4,7,2,24,11,3,30,48,30,2,3,3,1,3,5,2,28,14,26,26,2,47,6,5,1,4,2,13,44,5,1,5,2,4,21,11,48,2,2,3,30,5,1,2,30,15,4,3,3,3,1,2,39,30,29,2,15,1,2,7,42,13,3,2,49,6,47,2,3,6,1,38,42,7,49,2,14,2,4,2,4,6,14,22,2,15,4,3,1,4,2,13,44,5,7,30,2,15,4,2,48,30,15,4,2,15,4,2,30,42,15,4,38,5,2,15,5,5,30,2,49,6,5,6,3,3,1,7,5,2,6,17,16,45,4,46,2,7,42,16,6,2,30,17,39,23,48,30,6,4,3,3,3,29,6,4,4,2,1,2,48,30,30,2,30,4,1,3,17,7,2,37,1,1,49,45,46,4,21,2,17,38,45,2,28,17,16,3,1,45,34,4,21,29,34,4,2,3,6,5,3,1,6,5,6,1,3,30,4,6,23,48,30,2,4,3,4,4,3,1,4,4,6,23,48,30,2,39,11,6,2,3,15,1,14,39,4,3,1,5,3,30,5,2,28,5,1,3,3,1,15,5,2,22,4,6,5,1,30,5,3,15,2,28,13,44,14,4,16,42,39,4,45,3,3,3,3,3,3,2,4,6,5,30,1,4,7,11,2,1,23,3,15,14,39,17,3,6,1,30,39,26,2,15,4,3,39,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,3,5,5,3,5,6,3,7,2,28,11,2,46,3,13,4,29,47,5,22,3,1,30,3,23,3,15,4,2,28,44,4,9,26,24,3,1,9,18,22,2,28,13,14,22,3,1,3,3,30,45,2,13,2,31,44,5,3,1,2,28,6,5,26,6,14,15,17,29,3,23,23,6,42,14,29,2,3,6,5,26,42,39,11,2,28,15,6,4,14,15,29,3,33,15,4,1,4,14,39,11,2,4,6,46,6,15,4,15,1,2,3,14,49,6,14,2,14,15,44,2,14,37,30,3,1,3,15,2,17,2,3,7,47,6,47,3,6,1,5,4,2,14,5,6,5,1,23,3,1,15,2,2,4,3,22,13,14,45,2,3,6,14,13,44,2,28,14,15,20,3,26,6,5,3,28,4,49,6,5,13,4,49,6,5,2,10,46,6,2,5,6,13,14,3,33,3,39,7,5,13,2,5,23,29,6,3,33,3,13,4,26,2,14,2,6,5,1,11,26,14,15,30,5,1,6,26,14,15,7,6,2,6,3,6,7,5,14,49,30,5,2,31,44,5,3,1,2,13,14,6,2,15,17,3,33,6,5,2,3,1,15,4,26,3,2,1,15,26,3,45,1,45,11,7,2,1,14,1,30,5,6,11,1,11,2,42,39,6,26,6,23,42,2,3,15,1,2,28,4,6,3,1,6,1,3,11,14,8,18,1,2,6,14,8,3,38,4,22,2,18,2,6,5,3,1,14,3,1,3,4,2,3,5,14,1,23,49,26,23,26,2,6,3,4,16,8,1,22,4,31,2,3,1,14,26,16,7,5,15,4,4,2,3,11,7,34,22,47,37,2,3,11,4,6,3,23,15,2,4,7,3,33,7,3,1,7,5,4,2,8,4,2,3,2,1,2,28,4,6,1,14,15,5,3,23,23,6,1,2,17,6,3,33,6,26,2,2,17,23,5,7,2,3,15,5,44,3,11,37,3,3,29,2,5,6,5,5,2,14,1,23,49,26,23,26,2,1,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,4,4,2,2,26,6,2,2,4,5,3,1,2,16,7,2,6,36,3,7,6,7,33,49,17,3,2,47,6,26,4,1,1,5,1,2,3,6,2,2,4,3,7,5,6,33,3,5,47,6,36,3,26,2,6,2,6,4,7,1,1,11,2,11,6,5,1,47,3,4,3,7,5,47,6,5,2,4,16,6,5,47,6,5,1,4,4,5,49,2,47,3,3,5,3,44,4,1,22,1,26,2,28,5,1,1,15,37,1,47,5,1,2,7,1,5,3,3,3,2,13,7,5,1,7,2,3,42,23,7,3,49,4,2,3,6,2,3,2,3,27,2,49,6,49,1,2,3,3,1,47,49,2,3,3,7,47,6,42,6,3,6,27,4,49,1,7,11,7,2,14,13,6,14,5,3,2,15,30,42,21,17,7,1,6,3,22,42,46,49,2,4,1,39,7,49,1,26,2,16,3,3,1,15,7,2,26,39,1,4,2,28,5,4,6,1,2,26,3,1,15,11,6,3,4,23,3,42,26,24,6,1,1,42,13,4,39,6,4,2,6,26,3,49,2,28,49,49,2,26,3,2,2,3,22,11,42,6,5,4,26,6,2,4,3,26,4,1,7,11,6,5,2,22,6,5,42,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,17,1,2,48,6,2,12,3,47,12,3,12,3,12,3,6,4,2,3,7,29,7,2,3,49,6,5,7,11,6,12,22,49,3,6,4,7,5,7,26,6,2,23,22,11,6,4,3,6,13,2,3,9,23,7,42,6,2,3,9,47,23,7,42,2,3,4,3,5,16,2,3,3,16,1,26,6,2,6,5,5,3,13,49,6,5,44,2,26,26,6,14,45,3,1,26,6,3,5,1,2,3,7,6,2,3,3,17,4,3,33,4,2,3,6,13,1,6,3,15,4,13,42,23,7,3,34,17,44,7,6,49,6,3,13,6,5,5,6,5,7,14,4,2,18,17,23,44,33,23,6,5,6,3,6,11,7,4,43,26,6,4,1,3,26,6,2,49,6,3,13,6,4,42,39,45,4,6,5,2,3,1,6,3,4,4,3,26,6,2,15,14,6,5,4,6,5,11,2,49,44,5,6,2,28,39,7,5,4,3,6,5,4,6,6,2,39,4,4,3,42,39,6,5,6,2,22,13,14,3,1,7,5,4,4,42,1,4,6,2,5,6,2,5,26,11,2,11,39,3,1,6,5,11,7,26,6,3,6,2,3,1,23,23,16,3,26,4,2,5,1,26,39,1,11,4,7,2,7,26,5,3,33,17,4,8,5,2,7,5,3,33,43,26,1,16,6,5,2,3,5,39,4,16,43,11,2,5,13,4,14,6,26,2,4,5,28,3,3,13,2,39,42,39,4,49,6,3,4,2,26,3,13,7,6,5,6,2,47,3,26,14,3,16,44,14,26,6,2,6,1,1,6,6,5,6,1,3,7,5,14,4,49,1,6,2,13,3,33,3,2,10,6,11,23,7,3,2,7,1,7,3,7,3,26,7,5,6,4,6,5,2,16,43,1,44,5,3,1,47,45,26,2,3,7,3,3,1,26,7,2,28,26,4,6,14,18,7,3,3,3,26,6,6,2,4,2,5,42,4,1,3,3,7,3,7,42,5,4,6,2,16,5,44,3,7,36,45,2,3,2,2,3,1,2,3,44,2,16,6,26,1,6,3,22,4,6,5,7,14,47,6,3,22,2,7,3,7,5,47,7,2,48,13,7,26,7,5,3,7,5,3,2,6,5,23,3,3,1,3
nor,13,6,3,3,1,5,26,6,2,7,3,2,26,3,26,4,3,34,7,18,3,18,39,2,7,2,26,6,1,3,6,2,4,3,42,5,6,1,27,11,26,6,2,3,2,8,47,3,4,8,3,4,49,45,3,47,23,7,2,4,6,26,4,2,26,6,5,2,13,23,23,3,44,40,2,4,4,49,2,6,2,13,4,26,6,23,7,1,22,3,4,14,5,6,13,2,15,26,44,3,39,5,37,3,1,13,4,16,2,3,24,7,23,2,3,4,3,4,5,14,49,6,4,2,16,3,23,7,2,26,6,5,2,26,6,6,2,3,13,7,14,6,2,9,6,5,3,34,26,6,5,6,3,22,2,28,3,1,6,2,26,13,6,3,16,7,2,28,15,3,33,2,28,5,17,3,29,2,6,5,6,5,26,13,2,7,5,3,7,17,4,9,15,7,2,28,49,6,3,33,26,1,6,3,14,16,6,13,42,15,29,2,10,23,7,11,2,10,29,29,42,3,1,9,45,4,7,3,1,9,46,1,3,9,18,3,3,9,15,7,2,10,45,9,18,6,40,3,6,42,6,3,6,6,49,3,6,16,14,45,47,26,3,6,14,4,26,3,5,2,10,6,5,1,18,45,3,42,2,6,1,14,13,7,5,3,7,5,3,7,5,2,3,13,17,7,5,6,5,42,15,23,1,23,2,22,13,7,8,2,7,3,11,3,4,5,6,5,2,6,5,7,3,7,3,4,15,2,23,5,4,4,26,13,2,28,1,6,5,15,17,23,23,6,1,5,26,6,2,18,46,2,3,3,15,2,13,6,3,3,1,5,2,7,2,13,7,14,13,4,3,4,3,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,39,11,23,23,2,17,14,13,23,7,2,24,4,26,7,5,7,2,4,39,26,6,3,6,26,1,2,3,6,3,26,6,5,1,4,16,2,39,26,3,3,1,49,11,23,23,2,13,5,7,7,34,22,4,14,15,6,16,3,1,3,7,5,2,3,11,3,6,3,6,5,30,1,26,6,2,14,2,17,4,6,4,13,17,26,4,4,30,29,3,33,49,6,14,6,5,5,13,2,13,17,7,5,3,7,5,14,21,17,46,2,14,2,3,14,4,5,3,33,13,13,26,6,2,4,6,5,3,4,3,1,6,5,39,26,3,4,6,2,3,39,14,5,2,3,1,45,1,7,16,43,2,28,3,3,13,17,44,5,3,33,15,3,1,15,4,6,14,27,6,13,26,24,2,5,13,26,6,20,29,20,14,22,2,13,26,5,16,6,14,7,5,2,13,26,5,14,7,13,17,7,5,7,11,4,21,2,13,26,3,3,9,6,26,23,23,3,29,3,22,13,7,11,6,2,28,13,13,2,1,6,11,4,22,3,49,37,5,6,22,4,2,3,7,4,14,4,2,13,5,6,4,6,3,33,22,13,5,6,2,39,1,3,27,4,22,23,23,3,38,6,6,5,22,2,1,30,17,38,15,3,33,38,21,17,4,22,2,3,23,16,49,23,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,3,1,26,6,2,13,7,36,9,4,9,2,7,36,39,11,31,1,8,2,7,36,2,3,29,3,4,4,6,2,10,4,22,33,22,1,9,22,3,6,25,7,29,2,4,22,33,36,2,1,3,1,5,38,7,7,26,44,1,37,26,2,22,3,22,2,44,5,2,14,7,2,1,6,47,6,1,22,22,2,6,15,26,2,7,1,4,14,30,2,7,6,30,15,1,22,3,21,14,2,12,39,4,27,27,27,4,27,11,7,2,9,6,4,6,5,46,2,44,3,6,5,6,5,2,3,11,4,45,2,36,3,3,1,4,6,3,42,2,28,26,4,1,3,42,47,6,2,26,47,6,5,7,5,1,6,14,2,26,1,44,11,7,2,1,7,33,6,2,21,26,1,7,7,5,14,7,26,22,7,5,7,3,6,4,1,2,28,4,7,7,5,3,6,4,6,1,46,2,28,6,2,16,11,5,6,2,11,6,6,2,25,3,1,14,26,33,3,3,7,1,22,2,1,14,25,2,26,33,3,3,9,26,8,7,2,4,6,1,30,4,45,6,2,39,2,1,4,3,3,39,2,1,12,6,2,47,1,2,11,2,3,11,1,46,4,2,4,1,2,10,6,11,6,2,7,47,14,7,2,9,49,36,2,9,6,36,9,37,11,3,23,49,2,1,1,3,2,22,29,1,7,3,4,29,31,2,4,31,2,28,4,6,1,3,31,4,1,6,26,2,4,14,1,2,4,22,4,4,6,15,6,30,47,2,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,6,3,6,1,3,2,6,2,3,30,4,4,3,3,4,30,42,15,4,39,6,5,14,12,39,2,3,1,6,2,28,13,3,14,13,6,2,6,3,1,15,4,2,6,7,14,11,2,5,46,4,45,1,23,3,7,14,4,7,14,6,1,6,2,14,13,6,11,3,1,26,6,4,2,49,3,33,4,3,17,2,11,17,4,7,11,2,16,6,5,3,5,14,39,2,2,2,6,3,3,13,2,13,26,6,1,13,26,6,11,5,6,29,3,2,2,2,7,4,6,5,6,3,18,1,3,2,2,2,29,14,13,49,2,17,49,2,16,3,6,5,3,42,26,6,7,49,1,2,16,7,5,7,26,26,2,6,4,21,4,16,2,39,4,21,4,6,5,3,2,14,26,3,42,7,5,2,14,6,5,2,26,6,27,27,27,23,7,11,6,1,6,2,14,17,26,6,16,5,4,26,7,14,44,2,17,4,2,18,21,3,22,3,13,6,2,15,47,2,21,39,4,4,30,49,2,2,34,12,49,3,14,2,9,47,22,1,47,6,3,2,37,2,28,47,26,49,2,3,2,3,4,6,49,6,2,4,6,47,7,1,49,14,2,14,3,33,6,4,47,14,2,2,2,49,16,2,2,3,15,12,4,1,6,36,39,4,21,22,2,22,13,4,4,4,4,7,4,6,14,13,3,29,4,6,4,5,34,2,37,3,6,5,3,4,26,4,21,14,26,49,2,14,13,14,6,2,3,4,49,2,39,3,33,4,14,3,2,15,19,49,6,3,1,6,3,2,4,3,2,14,3,11,13,4,6,2,13,6,5,2,11,4,3,1,14,30,2,14,43,13,47,2,3,1,6,3,7,2,14,3,1,5,26,6,3,14,13,7,5,30,26,6,6,5,2,5,26,6,22,13,14,30,4,14,15,4,30,5,45,3,16,5,1,2,3,6,1,7,14,15,7,5,7,11,3,4,3,1,4,1,2,28,1,13,17,23,23,6,6,14,13,1,43,11,2,15,27,29,6,23,26,29,17,11,2,3,15,26,6,2,1,3,5,22,13,47,14,15,4,7,38,15,3,5,2,37,3,6,14,7,5,2,5,42,43,15,42,15,16,6,24,13,3,1,14,6,5,30,42
nor,8,4,16,26,3,7,5,36,13,4,4,2,41,2,13,6,5,47,2,3,26,2,6,5,4,2,3,6,5,7,16,5,6,26,1,2,26,3,7,5,11,44,1,3,1,2,3,5,47,6,5,42,26,7,3,49,3,2,10,39,17,6,5,1,49,2,38,6,26,4,47,2,3,1,15,5,44,6,3,44,5,2,1,3,6,5,7,33,17,6,3,13,2,28,5,3,1,17,6,3,6,2,33,3,3,1,1,1,5,1,39,23,5,6,2,39,3,3,6,14,7,2,28,4,29,6,5,6,22,2,28,3,1,4,6,1,4,2,6,3,33,6,2,6,2,6,16,3,1,2,4,16,7,5,6,3,6,5,3,6,1,1,4,14,5,6,4,3,3,45,1,14,45,17,6,3,1,14,4,2,3,3,6,3,16,6,6,14,6,4,6,14,1,4,14,6,5,1,14,1,4,26,3,1,2,13,47,22,26,6,2,12,39,4,21,13,47,4,14,2,3,3,6,5,4,22,11,4,2,13,3,6,3,2,2,3,42,23,3,42,6,2,2,6,42,6,26,3,2,3,1,2,2,3,6,5,6,48,5,6,3,42,16,2,3,3,5,17,26,33,26,2,28,14,13,16,4,1,49,2,13,5,8,2,1,5,6,5,24,1,15,5,6,2,9,47,6,3,6,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
