x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,x444,x445,x446,x447,x448,x449,x450,x451,x452,x453,x454,x455,x456,x457,x458,x459,x460,x461,x462,x463,x464,x465,x466,x467,x468,x469,x470,x471,x472,x473,x474,x475,x476,x477,x478,x479,x480,x481,x482,x483,x484,x485,x486,x487,x488,x489,x490,x491,x492,x493,x494,x495,x496,x497,x498,x499,x500
nor,22,5,25,6,5,42,338,3,22,3,6,5,6,21,13,15,6,2,2,297,17,25,6,4,8,186,15,2,184,3,9,59,7,3,150,48,515,22,6,5,6,2,3,64,6,5,3,6,385,154,5,243,32,3,6,11,25,73,22,1,154,67,1,16,2,27,27,212,54,243,25,6,85,6,69,5,190,72,12,18,4,109,8,62,3,9,415,12,4,26,18,108,2,128,2,28,467,50,2,128,467,50,6,2,2,6,5,3,25,3,1,473,4,2,128,467,50,22,15,102,51,6,5,1,60,2,144,3,504,14,117,55,380,51,137,4,4,376,15,4,6,13,2,3,504,154,67,25,6,5,3,1,2,40,64,69,190,5,4,3,11,100,1,3,1,32,13,17,2,10,113,26,3,86,451,2,28,25,7,113,26,2,113,26,427,2,40,49,2,128,13,3,11,3,15,6,109,5,6,37,182,4,6,2,128,13,15,48,7,243,5,5,98,98,1,109,2,63,5,212,15,6,1,213,37,17,3,48,3,193,35,50,6,190,5,3,33,1,4,33,447,2,128,13,15,9,277,386,4,98,467,3,98,25,69,157,64,21,2,60,61,3,3,2,98,3,98,3,1,7,98,3,98,25,35,129,7,5,7,2,63,93,121,4,69,190,56,6,50,3,13,515,9,14,1,415,67,11,78,4,3,13,4,67,7,98,2,98,6,5,6,22,6,3,48,46,4,6,78,5,15,3,93,37,4,69,190,15,35,31,182,3,32,31,182,3,32,182,78,5,8,3,86,154,67,3,98,261,4,6,2,98,92,26,12,7,22,6,5,42,14,6,83,515,5,6,15,1,4,103,54,368,83,100,4,45,83,28,3,5,3,13,2,415,67,32,50,8,15,415,7,3,4,55,32,109,2,72,192,4,37,6,5,212,3,21,338,6,5,2,5,6,48,6,5,100,6,22,212,102,3,29,6,22,5,1,2,64,4,6,89,5,2,3,22,6,5,3,21,64,473,3,55,6,69,6,462,42,154,1,287,338,4,6,51,1,109,2,13,3,287,3,7,2,63,21,13,6,74,4,2,72,9,427,3,17,415,9,8,383,3,17,9,415,9,196,112,27,55,21,306,3,17,415,9,100,38,3,9,415
nor,3,7,4,1,229,4,6,3,338,4,55,46,50,3,5,186,5,177,2,28,338,299,22,6,22,7,5,227,186,2,3,3,1,109,22,515,2,85,2,3,2,3,7,1,3,25,6,5,15,85,3,7,42,4,3,22,3,5,3,5,3,1,5,1,2,2,467,5,11,3,2,48,6,119,1,109,3,25,7,229,5,2,271,6,5,2,2,4,100,6,3,15,3,11,93,3,338,1,69,5,6,5,6,2,338,457,4,212,25,5,6,119,478,5,4,25,21,2,2,50,5,186,5,6,363,3,3,2,128,338,2,277,67,3,35,2,491,5,2,3,3,338,4,2,6,25,7,48,51,177,1,6,5,7,5,100,15,167,55,1,2,98,128,13,7,177,145,3,98,2,2,2,37,243,15,338,290,11,1,177,3,1,15,4,6,1,467,55,2,85,2,2,338,22,3,140,338,299,2,56,7,3,2,3,3,15,338,55,6,166,2,86,55,3,3,42,22,3,4,3,1,3,1,17,15,338,2,98,10,152,6,206,3,98,2,98,10,37,104,5,2,98,22,419,2,56,3,6,100,22,7,15,7,22,6,2,338,4,46,100,5,11,422,2,56,3,2,338,4,22,97,11,186,3,33,338,15,50,5,7,186,7,338,2,13,7,97,11,7,6,5,22,2,299,50,186,109,22,2,85,3,7,4,2,3,1,2,56,109,22,50,190,22,6,5,3,16,1,3,46,50,6,3,29,48,5,45,1,43,2,128,338,5,7,5,1,186,2,3,6,177,457,42,415,306,85,2,4,4,16,6,3,3,39,13,4,67,22,174,6,2,28,25,177,4,7,3,7,2,1,6,303,55,2,3,6,22,2,2,3,42,64,6,3,144,4,6,39,5,7,55,3,7,11,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,28,271,338,112,3,467,5,3,6,85,338,51,6,44,3,1,112,46,11,6,4,7,2,22,6,261,3,306,3,1,3,1,2,28,16,6,467,5,3,7,51,50,4,7,22,2,245,6,467,3,86,50,5,7,181,4,2,7,5,3,6,15,6,338,3,6,2,303,5,338,4,67,332,6,331,51,4,25,6,306,6,5,2,7,6,51,6,493,1,5,259,50,6,3,515,154,67,7,83,98,6,338,7,15,46,3,98,3,2,383,11,3,2,245,6,3,5,7,98,4,67,22,1,2,98,22,73,7,15,6,306,338,17,2,7,277,7,4,6,2,98,72,427,50,6,1,3,98,212,3,98,6,34,12,401,6,306,3,1,12,152,57,15,2,98,28,4,50,2,7,4,457,16,48,2,3,3,15,25,7,502,15,338,368,6,2,98,3,98,17,243,2,17,3,1,338,117,16,6,15,2,260,92,368,25,7,32,25,7,3,21,338,405,4,21,25,6,290,11,6,1,405,4,6,338,48,3,1,60,2,98,17,25,35,12,152,515,112,3,98,2,98,63,6,1,6,13,117,1,144,16,3,7,2,98,338,154,26,33,1,50,6,29,42,212,11,2,55,16,6,2,28,22,6,5,6,44,271,6,4,298,515,338,1,4,467,515,59,67,368,21,2,28,5,213,6,51,6,5,3,1,60,50,69,3,3,1,60,50,6,109,2,50,7,122,2,4,3,3,59,26,35,13,22,6,5,1,7,50,6,83,98,6,4,6,54,6,100,29,401,60,22,6,5,6,83,98,2,98,152,54,2,98,73,22,6,338,3,42,25,1,277,22,15,2,277,221,51,6,22,7,2,109,5,55,6,3,46,42,6,5,6,125,22,338,6,22,6,5,4,457,6,59,6,2,6,5,6,368,515,4,26,338,3,7,2,2,2,2,11,68,6,493,11,3,338,332,261,467,5,85,25,6,22,6,44,2,4,67,2,2,2,33,55,137,457,4,6,3,54,58,338,473,4,6,11,512,1,3,7,15,17,2,245,6,3,1,3,338,387,6,22,6,5,6,306,25,4,6,16,394,2,72,21,13,144,3,13,2,6,6,2,98,128,338,7,5,6,5,6,6,277,67,3,50,6,5,6,3,98
nor,28,5,14,15,132,19,67,112,50,6,3,32,288,1,177,5,132,6,303,5,132,2,37,15,504,14,2,128,64,15,14,6,2,29,5,2,6,3,29,308,186,22,1,6,2,2,28,4,22,338,3,46,4,6,2,22,6,5,2,107,3,64,4,7,122,2,56,23,11,3,29,55,44,29,2,3,374,3,1,3,5,2,28,15,22,338,22,2,338,48,6,5,1,338,4,2,13,46,5,92,1,112,5,2,4,26,11,44,61,2,2,3,29,5,1,2,29,14,4,67,3,3,3,1,98,2,98,277,37,29,32,2,14,184,338,1,2,338,7,42,13,51,3,2,338,50,6,437,213,48,2,3,338,6,251,1,338,41,338,42,7,50,2,15,338,98,2,98,54,4,2,4,6,15,21,338,2,14,4,67,3,1,68,4,124,2,13,46,5,7,29,298,2,14,4,67,98,2,98,44,29,14,4,67,2,14,4,67,2,29,42,14,4,67,394,41,5,515,2,416,14,5,5,29,2,261,50,6,5,6,3,338,3,1,338,7,5,65,2,72,6,61,17,16,60,86,4,45,2,338,7,42,457,16,6,2,29,17,37,25,44,29,429,212,6,4,475,3,3,3,32,6,4,4,229,2,86,338,1,2,44,29,127,29,2,29,457,4,1,112,3,86,17,120,7,124,105,2,40,489,1,1,340,50,60,45,4,26,2,17,41,86,51,60,2,28,17,16,201,3,86,1,55,60,35,86,4,26,427,49,32,35,86,4,2,3,6,5,3,1,6,5,6,1,3,29,4,6,114,25,44,29,2,4,475,3,4,4,229,3,1,86,4,4,6,114,25,44,29,2,368,37,11,6,2,3,14,1,15,37,4,108,186,186,3,1,422,5,3,29,5,2,28,5,1,3,3,1,14,5,212,91,2,21,67,4,6,5,1,29,5,3,14,2,28,13,46,15,4,16,132,42,386,86,37,308,186,4,60,3,3,3,3,3,3,2,4,6,5,29,1,86,4,120,7,91,11,2,504,1,25,3,14,15,37,17,3,386,6,1,29,37,22,469,2,504,14,4,3,37,109,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,3,5,5,3,5,6,3,7,2,28,11,2,45,3,13,4,32,48,5,21,3,1,29,3,25,3,14,4,67,438,2,28,46,412,4,92,9,368,22,23,3,1,92,9,19,21,2,28,368,91,13,15,21,298,467,3,1,306,3,3,29,60,385,2,13,2,31,140,368,46,5,386,3,1,2,28,6,5,22,95,303,6,15,14,17,32,3,25,25,6,42,451,15,32,2,3,6,5,22,95,303,42,451,86,37,98,98,11,2,28,14,140,6,4,451,15,14,32,3,33,86,14,140,4,186,1,140,4,451,15,37,11,2,4,6,384,271,45,6,14,4,451,14,1,2,56,3,15,64,50,6,15,368,2,15,504,14,55,46,2,86,15,40,29,3,1,3,14,2,63,212,297,17,2,3,7,48,6,48,3,92,6,1,108,5,4,2,15,5,6,5,1,25,3,1,451,14,140,2,416,51,2,4,3,21,13,15,51,60,2,3,6,91,15,64,13,46,2,28,15,93,14,24,86,3,22,6,5,3,98,28,74,4,115,50,6,5,13,4,115,50,6,5,2,98,10,45,6,2,491,5,6,66,13,15,93,3,33,3,37,7,5,515,13,2,93,5,25,32,6,3,33,274,3,13,4,67,22,2,15,2,6,5,1,11,22,15,14,29,5,1,6,22,15,14,7,6,415,68,212,2,339,6,3,6,122,338,7,5,15,50,29,5,2,31,140,368,46,5,386,3,1,2,128,13,15,6,119,478,2,416,14,17,298,3,33,298,6,5,2,3,1,81,14,4,68,22,3,2,1,14,68,22,3,60,61,1,60,11,7,2,306,55,1,15,366,1,29,5,277,6,55,111,11,1,11,2,184,190,42,51,37,6,114,104,22,6,25,42,51,140,249,2,56,3,14,1,140,116,2,28,4,6,3,1,109,457,6,1,3,11,15,8,65,19,1,2,63,6,15,8,65,415,67,3,41,93,4,21,2,289,19,2,56,6,482,5,3,177,1,15,93,3,93,1,93,3,140,4,86,271,2,3,5,15,98,1,25,507,50,22,25,22,2,98,56,6,243,3,93,121,4,16,8,1,92,21,4,31,274,2,3,1,15,22,16,7,5,14,4,212,489,4,2,3,11,7,472,91,35
nor,64,4,4,2,2,22,6,2,2,4,5,55,3,1,2,16,7,2,368,6,114,34,3,7,186,6,7,33,50,338,98,17,3,98,2,48,6,22,4,1,51,229,1,51,5,1,2,3,6,2,2,51,4,3,338,7,5,6,262,33,3,338,5,229,48,6,34,3,22,2,338,6,2,51,6,57,4,7,1,370,358,1,11,98,98,2,11,6,5,51,1,48,3,338,51,4,3,7,5,48,457,6,422,5,2,4,16,6,5,48,6,5,1,4,4,5,50,2,48,515,69,3,3,5,3,46,4,98,1,21,1,427,22,385,2,98,28,5,81,1,1,14,40,1,48,5,1,2,98,7,1,5,3,98,3,3,2,98,63,13,7,5,1,59,221,7,2,98,3,42,25,7,258,3,50,98,195,405,4,2,3,51,6,2,3,112,2,3,27,2,98,50,6,50,1,78,364,2,98,3,3,1,48,98,50,483,2,63,3,3,7,48,6,42,378,6,3,6,27,4,67,50,1,7,11,277,67,7,2,98,128,277,15,13,6,15,212,338,5,3,98,2,98,14,29,42,26,17,112,7,1,6,3,21,338,42,57,45,50,212,2,98,4,1,37,7,50,1,22,311,2,16,3,3,1,14,117,298,7,2,22,37,1,213,4,100,2,28,5,212,4,98,98,6,493,98,98,98,1,2,98,22,3,1,14,11,6,3,137,4,25,3,42,22,23,6,1,1,42,13,4,37,324,6,4,93,2,415,6,22,3,366,50,2,28,368,50,50,93,2,22,3,2,2,3,21,277,11,42,6,5,4,22,6,2,212,4,3,22,55,4,1,7,11,6,5,2,212,21,277,91,6,5,73,42,4,98,98,51,98,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,17,129,457,116,1,2,44,415,6,55,2,98,86,12,3,107,86,48,12,3,107,86,12,3,107,12,3,98,6,4,2,3,212,7,32,7,2,63,3,50,6,5,7,11,6,157,12,154,21,50,3,6,4,7,5,7,22,6,489,271,2,25,21,11,6,4,193,3,6,13,2,3,9,25,7,42,6,2,3,9,48,25,7,42,298,2,3,4,3,5,16,2,3,3,16,1,22,6,516,2,6,5,405,5,3,13,50,6,5,46,193,2,22,22,6,15,415,60,3,1,22,6,3,5,1,2,3,154,67,7,51,6,157,2,3,55,144,3,17,4,3,33,4,2,471,144,83,471,3,6,119,478,13,375,1,6,3,14,4,83,13,42,64,25,7,3,35,17,46,129,7,51,6,83,50,6,3,13,6,5,5,6,5,7,157,177,15,4,2,98,19,96,67,17,25,46,33,25,6,5,6,3,6,157,64,11,7,4,68,39,22,6,55,4,1,3,98,22,6,2,50,6,3,13,6,4,157,42,37,60,4,6,5,458,2,98,157,3,1,6,3,206,4,4,3,98,22,6,2,98,14,15,415,6,5,219,4,6,5,105,11,504,2,98,416,429,95,50,46,5,6,2,28,157,297,37,7,5,4,3,51,6,98,487,98,5,4,6,98,98,6,2,37,4,210,4,3,42,37,51,6,5,6,2,21,13,15,3,288,1,91,64,7,303,5,93,4,4,42,1,4,6,488,2,63,5,504,6,184,144,2,160,5,504,64,22,196,11,2,11,93,37,243,3,1,6,5,372,11,7,366,338,22,6,3,243,271,6,2,3,288,1,146,136,25,25,16,3,64,22,4,93,2,5,93,1,22,37,288,1,146,11,4,7,386,2,7,22,95,5,504,3,33,64,17,4,8,5,2,297,7,5,3,33,39,22,1,16,6,5,2,3,226,5,37,4,67,16,39,11,2,5,13,4,451,15,6,22,2,212,4,467,5,83,28,3,3,13,2,37,42,37,4,50,6,3,4,2,63,22,3,13,7,6,5,6,2,48,3,22,15,3,16,46,15,22,6,2,386,6,100,1,1,6,51,6,429,86,467,5,51,6,1,3,55,7,5,15,338,125,4,210,50,419,103,1,6,2,13,78
nor,13,6,3,3,1,5,22,6,2,55,7,3,2,338,125,22,3,112,22,4,3,98,35,7,19,67,3,107,19,37,405,2,7,68,2,98,69,489,22,6,251,1,3,98,6,2,98,284,4,3,42,198,5,6,1,27,11,22,6,2,3,338,55,2,128,338,184,8,338,48,3,184,473,4,8,299,3,184,4,196,50,60,3,184,338,48,25,7,98,98,2,128,338,408,4,515,6,22,251,4,2,338,129,22,6,5,427,2,128,13,184,25,25,154,3,46,43,2,4,4,108,50,2,56,6,206,140,368,2,128,13,4,123,22,6,25,7,137,1,368,21,3,4,513,15,5,6,13,2,14,144,190,123,22,46,3,37,5,40,3,1,13,408,4,515,68,16,2,245,78,467,3,23,193,64,7,25,2,3,4,278,3,4,5,15,298,50,6,74,4,2,212,16,3,25,7,2,68,252,22,6,5,2,338,22,6,55,6,2,56,3,13,7,15,6,251,112,2,9,112,6,5,251,3,193,35,22,6,261,5,6,3,21,2,28,277,482,3,1,154,301,298,6,2,112,22,13,6,114,3,16,7,2,28,14,3,33,2,28,5,301,64,17,3,64,32,2,64,6,5,190,6,5,251,22,13,2,128,7,5,3,7,17,57,4,190,9,14,7,102,2,28,50,6,3,33,22,1,6,102,3,73,386,15,16,6,190,13,186,73,42,14,32,2,10,25,7,312,11,2,10,69,32,32,42,186,3,1,9,60,4,7,226,3,1,107,9,45,457,1,457,3,54,9,19,451,3,98,101,3,9,14,7,312,2,98,10,60,54,9,19,368,6,43,3,6,42,6,243,3,6,112,299,55,6,50,3,6,16,193,15,60,415,48,67,22,3,6,112,15,57,4,22,3,5,211,2,10,6,5,1,451,190,401,19,68,55,60,3,73,42,301,2,128,112,6,403,1,15,301,13,7,5,353,3,7,5,3,7,5,499,2,260,3,301,13,17,7,5,6,5,42,14,129,25,1,25,2,21,13,7,8,65,2,128,69,186,7,242,55,3,11,3,4,5,6,5,125,2,128,6,5,7,3,7,3,4,120,92,81,14,2,128,259,25,69,51,5,366,4,4,92,380,22,13,2,28,1,6,5
nor,63,37,11,25,243,25,212,102,64,2,17,306,144,15,13,25,7,2,64,473,368,92,23,4,67,22,7,306,5,55,7,2,4,37,22,6,3,55,6,112,22,1,144,55,2,3,6,3,64,505,51,427,22,6,5,65,1,134,4,427,51,16,2,63,37,22,3,3,301,1,50,109,11,25,243,25,212,102,64,2,13,279,427,5,7,122,83,7,98,98,35,21,4,15,14,377,83,6,98,98,16,255,3,1,3,298,7,5,2,3,11,3,6,190,98,451,67,3,368,6,487,5,29,1,22,6,102,2,451,15,2,98,17,4,344,6,4,401,92,212,13,17,22,4,92,4,29,32,3,33,50,6,15,6,5,212,303,5,13,117,2,128,13,17,7,90,5,86,57,3,129,7,90,5,15,26,17,45,2,15,338,2,3,15,64,4,5,3,33,13,55,147,13,22,6,2,4,6,5,3,51,4,3,1,6,316,5,37,22,3,4,6,2,226,144,3,37,15,5,2,212,298,212,98,306,98,3,1,60,1,7,16,39,2,28,3,107,3,13,17,64,46,5,3,33,190,184,14,54,78,144,3,1,14,86,4,6,15,83,27,6,74,13,364,22,23,2,5,13,96,22,6,24,32,24,15,21,2,128,13,22,5,93,16,6,15,7,5,2,128,13,22,5,437,15,7,13,17,7,362,5,7,11,4,92,26,117,2,128,13,22,92,3,144,3,9,6,368,22,100,25,55,25,98,98,3,98,306,98,32,3,21,13,7,11,6,114,2,28,13,13,342,2,386,1,6,262,11,4,21,3,265,50,40,5,6,21,277,4,2,56,385,3,7,4,15,4,2,128,13,5,6,177,4,6,3,33,21,13,5,6,114,2,37,1,3,339,78,27,179,64,4,21,25,25,3,41,6,109,277,67,6,5,21,2,1,29,17,41,86,14,3,33,41,86,26,17,4,21,2,3,277,67,129,25,16,92,64,50,212,102,25,16,112,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nor,56,212,3,1,51,68,22,6,2,13,7,34,9,4,9,81,2,128,338,7,34,37,306,473,11,31,1,217,8,54,150,2,128,338,7,34,67,324,87,2,491,3,338,32,3,4,4,306,51,6,2,10,4,217,21,33,21,338,1,9,227,21,284,3,6,338,182,20,338,7,489,32,271,2,4,217,21,33,338,34,2,77,1,3,1,277,120,5,41,338,7,7,22,46,1,86,40,22,306,2,63,193,21,338,3,21,2,285,46,467,5,2,128,338,69,15,55,193,338,7,124,2,285,1,6,48,6,1,473,21,54,21,2,107,184,6,14,54,243,22,2,7,1,4,190,98,15,109,29,306,2,98,190,98,7,83,72,6,29,14,1,21,3,415,26,15,2,184,12,37,4,451,27,27,27,4,27,11,7,306,2,98,184,9,152,195,6,4,6,295,58,5,45,2,128,338,46,3,332,6,5,6,5,2,271,3,82,11,380,4,217,60,54,86,150,2,491,34,3,338,3,1,4,6,3,42,338,2,28,22,4,401,1,71,3,42,48,6,2,22,338,48,6,5,7,5,1,6,69,338,69,15,2,22,1,46,11,7,2,144,1,7,33,6,2,515,26,83,22,1,198,405,7,7,5,15,7,22,21,7,5,7,130,3,6,4,1,2,28,4,196,7,68,7,5,69,3,6,109,4,6,109,1,45,2,28,69,6,2,16,405,54,154,120,68,11,5,6,87,2,338,120,68,11,6,87,198,271,6,2,20,3,386,338,1,15,338,22,33,3,3,338,7,1,21,338,2,405,69,1,15,69,182,20,2,338,22,347,33,3,3,9,22,8,386,7,2,4,6,1,29,4,217,60,55,6,71,2,128,113,37,271,77,2,1,4,190,98,3,3,37,2,421,1,12,6,109,2,98,48,1,190,98,260,122,2,98,11,2,285,284,3,11,1,45,4,2,261,4,1,2,10,68,6,206,489,11,6,2,7,48,15,7,2,53,473,9,50,34,2,9,285,261,51,338,6,34,9,40,11,3,25,50,380,486,81,87,2,1,87,1,277,3,182,2,21,277,67,32,1,338,7,3,4,217,32,473,31,2,63,193,4,473,31,2,28,81,4,6,1,67,324,87,3,107,31,4,348,1,284
nor,56,6,3,64,368,6,1,3,2,324,6,2,3,29,4,358,4,88,3,279,3,98,4,29,42,14,4,37,6,114,5,15,12,37,2,98,107,3,64,1,6,2,28,122,13,3,15,13,6,64,2,184,6,338,49,3,1,14,4,2,51,6,100,493,7,15,401,11,89,2,5,45,4,67,368,60,1,474,25,93,3,7,179,15,64,4,7,15,6,1,6,157,2,15,13,184,368,6,332,68,11,3,1,184,69,22,6,4,2,154,120,50,3,33,4,212,3,64,17,54,2,11,17,4,7,11,2,16,6,5,3,5,15,109,37,2,2,2,6,98,3,98,3,98,13,49,2,98,98,13,22,6,1,13,22,6,157,11,5,6,32,386,3,98,2,2,2,98,72,7,4,67,6,5,6,157,3,19,67,1,3,98,2,2,2,98,113,303,32,89,15,13,50,2,297,17,50,2,98,16,3,6,157,5,3,42,261,22,6,7,50,1,374,2,16,7,5,7,22,22,2,6,157,4,26,4,16,2,98,37,4,26,4,6,5,93,3,98,2,98,15,157,22,186,3,42,338,7,5,2,15,6,5,2,478,22,6,27,27,27,25,7,11,51,6,1,6,2,98,15,338,17,22,6,119,478,16,212,5,190,98,4,123,22,7,102,15,64,46,100,2,98,64,17,4,68,2,19,26,3,21,3,13,6,98,2,98,14,48,2,98,78,26,37,4,4,29,83,98,50,2,98,2,35,12,150,50,3,15,2,9,48,21,1,48,6,3,2,40,243,2,98,28,77,68,48,22,50,2,98,3,2,3,98,271,4,368,6,50,6,2,77,261,4,6,48,190,467,7,1,467,50,15,2,15,3,33,6,4,150,48,15,2,128,338,2,107,2,274,50,16,2,2,3,92,78,14,12,4,83,63,1,6,34,37,4,26,21,2,21,13,4,4,212,4,4,451,7,4,6,15,13,49,3,32,4,92,6,4,5,35,2,40,3,6,5,3,54,184,59,4,22,83,338,4,26,129,15,22,50,2,15,380,13,15,6,2,3,4,368,50,2,98,421,37,3,33,386,4,15,3,98,2,98,14,18,50,6,3,1,83,98,6,3,58,2,98,4,3,98,2,15,338,190,3,11,13,4,6,2
nor,56,8,4,16,22,212,102,3,7,183,5,34,13,4,4,2,36,184,2,491,13,6,5,48,2,56,3,338,55,22,2,6,5,4,100,2,3,6,5,7,16,5,6,22,1,2,22,3,7,5,51,117,11,46,1,368,100,3,1,254,2,212,3,508,338,186,5,48,6,5,42,22,7,3,50,3,368,93,2,10,37,17,6,5,1,50,366,2,485,41,6,22,4,504,55,48,2,3,1,368,93,14,5,46,122,6,3,46,186,134,5,2,1,3,6,366,462,5,7,33,17,6,122,3,13,2,28,119,478,64,5,3,1,17,6,3,6,2,429,98,33,98,429,3,3,1,429,1,429,1,109,267,5,1,37,25,5,6,419,2,37,3,3,386,6,15,7,2,28,338,4,32,6,5,6,21,2,28,3,1,4,6,270,1,4,2,6,3,33,6,338,2,6,2,63,6,68,16,3,1,2,53,312,4,16,7,5,190,6,3,6,5,3,6,1,1,4,73,15,5,93,6,4,3,3,60,1,15,60,81,277,17,317,6,3,1,422,15,86,4,2,3,504,3,339,6,3,16,6,122,190,6,15,6,4,51,6,429,15,304,1,4,429,15,6,5,429,1,15,1,251,4,186,22,3,1,2,13,48,21,22,6,2,12,37,4,26,13,150,48,73,4,401,15,406,2,3,182,3,6,5,4,120,21,11,93,4,475,2,107,13,3,6,3,2,2,3,42,385,25,3,42,6,2,2,429,6,42,6,22,3,2,3,429,1,2,2,3,6,5,6,44,5,6,3,42,16,2,3,3,64,5,429,17,22,33,22,2,28,15,13,16,4,1,50,2,13,212,5,8,2,63,1,5,6,478,5,23,1,73,71,14,5,6,114,122,2,9,217,48,6,89,3,6,122,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
